state,year_or_session,bill_code,legiscan_title,download_link,filename,empath_environment,empath_energy,empath_social,empath_governance,empath_immigration
Iowa,88,SF 2338,Iowa Senate Bill 2338,https://legiscan.com/IA/text/SF2338/id/2192971/Iowa-2019-SF2338-Enrolled.html,iowa_general_assembly_88_SF2338.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2417,Iowa Senate Bill 2417,https://legiscan.com/IA/text/SF2417/id/2192509/Iowa-2019-SF2417-Introduced.html,iowa_general_assembly_88_SF2417.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2647,Iowa House Bill 2647,https://legiscan.com/IA/text/HF2647/id/2192644/Iowa-2019-HF2647-Enrolled.html,iowa_general_assembly_88_HF2647.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2398,Iowa Senate Bill 2398,https://legiscan.com/IA/text/SF2398/id/2194920/Iowa-2019-SF2398-Enrolled.html,iowa_general_assembly_88_SF2398.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2415,Iowa Senate Bill 2415,https://legiscan.com/IA/text/SF2415/id/2192517/Iowa-2019-SF2415-Introduced.html,iowa_general_assembly_88_SF2415.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SSB 3202,Iowa Senate Study Bill 3202,https://legiscan.com/IA/text/SSB3202/id/2192129/Iowa-2019-SSB3202-Introduced.html,iowa_general_assembly_88_SSB3202.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SSB 3203,Iowa Senate Study Bill 3203,https://legiscan.com/IA/text/SSB3203/id/2192127/Iowa-2019-SSB3203-Introduced.html,iowa_general_assembly_88_SSB3203.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SSB 3204,Iowa Senate Study Bill 3204,https://legiscan.com/IA/text/SSB3204/id/2192195/Iowa-2019-SSB3204-Introduced.html,iowa_general_assembly_88_SSB3204.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 594,Iowa House Bill 594,https://legiscan.com/IA/text/HF594/id/2194658/Iowa-2019-HF594-Enrolled.html,iowa_general_assembly_88_HF594.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HSB 540,Iowa House Study Bill 540,https://legiscan.com/IA/text/HSB540/id/2106856/Iowa-2019-HSB540-Introduced.html,iowa_general_assembly_88_HSB540.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 599,Iowa House Bill 599,https://legiscan.com/IA/text/HF599/id/2193635/Iowa-2019-HF599-Enrolled.html,iowa_general_assembly_88_HF599.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2644,Iowa House Bill 2644,https://legiscan.com/IA/text/HF2644/id/2194967/Iowa-2019-HF2644-Enrolled.html,iowa_general_assembly_88_HF2644.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2540,Iowa House Bill 2540,https://legiscan.com/IA/text/HF2540/id/2194542/Iowa-2019-HF2540-Enrolled.html,iowa_general_assembly_88_HF2540.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HSB 710,Iowa House Study Bill 710,https://legiscan.com/IA/text/HSB710/id/2191648/Iowa-2019-HSB710-Introduced.html,iowa_general_assembly_88_HSB710.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2192,Iowa House Bill 2192,https://legiscan.com/IA/text/HF2192/id/2166746/Iowa-2019-HF2192-Amended.html,iowa_general_assembly_88_HF2192.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2588,Iowa House Bill 2588,https://legiscan.com/IA/text/HF2588/id/2154192/Iowa-2019-HF2588-Introduced.html,iowa_general_assembly_88_HF2588.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2416,Iowa Senate Bill 2416,https://legiscan.com/IA/text/SF2416/id/2192523/Iowa-2019-SF2416-Introduced.html,iowa_general_assembly_88_SF2416.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2261,Iowa Senate Bill 2261,https://legiscan.com/IA/text/SF2261/id/2191007/Iowa-2019-SF2261-Enrolled.html,iowa_general_assembly_88_SF2261.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2339,Iowa Senate Bill 2339,https://legiscan.com/IA/text/SF2339/id/2192988/Iowa-2019-SF2339-Amended.html,iowa_general_assembly_88_SF2339.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2486,Iowa House Bill 2486,https://legiscan.com/IA/text/HF2486/id/2194583/Iowa-2019-HF2486-Enrolled.html,iowa_general_assembly_88_HF2486.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2481,Iowa House Bill 2481,https://legiscan.com/IA/text/HF2481/id/2192596/Iowa-2019-HF2481-Enrolled.html,iowa_general_assembly_88_HF2481.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2626,Iowa House Bill 2626,https://legiscan.com/IA/text/HF2626/id/2190333/Iowa-2019-HF2626-Introduced.html,iowa_general_assembly_88_HF2626.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2639,Iowa House Bill 2639,https://legiscan.com/IA/text/HF2639/id/2191639/Iowa-2019-HF2639-Introduced.html,iowa_general_assembly_88_HF2639.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2413,Iowa Senate Bill 2413,https://legiscan.com/IA/text/SF2413/id/2192078/Iowa-2019-SF2413-Enrolled.html,iowa_general_assembly_88_SF2413.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2364,Iowa Senate Bill 2364,https://legiscan.com/IA/text/SF2364/id/2190531/Iowa-2019-SF2364-Amended.html,iowa_general_assembly_88_SF2364.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2629,Iowa House Bill 2629,https://legiscan.com/IA/text/HF2629/id/2194494/Iowa-2019-HF2629-Enrolled.html,iowa_general_assembly_88_HF2629.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HSB 712,Iowa House Study Bill 712,https://legiscan.com/IA/text/HSB712/id/2191785/Iowa-2019-HSB712-Introduced.html,iowa_general_assembly_88_HSB712.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2414,Iowa Senate Bill 2414,https://legiscan.com/IA/text/SF2414/id/2190765/Iowa-2019-SF2414-Introduced.html,iowa_general_assembly_88_SF2414.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2531,Iowa House Bill 2531,https://legiscan.com/IA/text/HF2531/id/2148299/Iowa-2019-HF2531-Introduced.html,iowa_general_assembly_88_HF2531.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2633,Iowa House Bill 2633,https://legiscan.com/IA/text/HF2633/id/2191632/Iowa-2019-HF2633-Introduced.html,iowa_general_assembly_88_HF2633.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2636,Iowa House Bill 2636,https://legiscan.com/IA/text/HF2636/id/2191646/Iowa-2019-HF2636-Introduced.html,iowa_general_assembly_88_HF2636.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2635,Iowa House Bill 2635,https://legiscan.com/IA/text/HF2635/id/2191644/Iowa-2019-HF2635-Introduced.html,iowa_general_assembly_88_HF2635.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2638,Iowa House Bill 2638,https://legiscan.com/IA/text/HF2638/id/2191629/Iowa-2019-HF2638-Introduced.html,iowa_general_assembly_88_HF2638.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2637,Iowa House Bill 2637,https://legiscan.com/IA/text/HF2637/id/2191628/Iowa-2019-HF2637-Introduced.html,iowa_general_assembly_88_HF2637.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HSB 711,Iowa House Study Bill 711,https://legiscan.com/IA/text/HSB711/id/2191643/Iowa-2019-HSB711-Introduced.html,iowa_general_assembly_88_HSB711.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2630,Iowa House Bill 2630,https://legiscan.com/IA/text/HF2630/id/2191636/Iowa-2019-HF2630-Introduced.html,iowa_general_assembly_88_HF2630.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2572,Iowa House Bill 2572,https://legiscan.com/IA/text/HF2572/id/2152116/Iowa-2019-HF2572-Introduced.html,iowa_general_assembly_88_HF2572.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2410,Iowa Senate Bill 2410,https://legiscan.com/IA/text/SF2410/id/2190661/Iowa-2019-SF2410-Amended.html,iowa_general_assembly_88_SF2410.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2097,Iowa Senate Bill 2097,https://legiscan.com/IA/text/SF2097/id/2193085/Iowa-2019-SF2097-Enrolled.html,iowa_general_assembly_88_SF2097.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2634,Iowa House Bill 2634,https://legiscan.com/IA/text/HF2634/id/2191640/Iowa-2019-HF2634-Introduced.html,iowa_general_assembly_88_HF2634.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SSB 3201,Iowa Senate Study Bill 3201,https://legiscan.com/IA/text/SSB3201/id/2190724/Iowa-2019-SSB3201-Introduced.html,iowa_general_assembly_88_SSB3201.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2631,Iowa House Bill 2631,https://legiscan.com/IA/text/HF2631/id/2191635/Iowa-2019-HF2631-Introduced.html,iowa_general_assembly_88_HF2631.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2412,Iowa Senate Bill 2412,https://legiscan.com/IA/text/SF2412/id/2190504/Iowa-2019-SF2412-Introduced.html,iowa_general_assembly_88_SF2412.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2387,Iowa Senate Bill 2387,https://legiscan.com/IA/text/SF2387/id/2148571/Iowa-2019-SF2387-Introduced.html,iowa_general_assembly_88_SF2387.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2628,Iowa House Bill 2628,https://legiscan.com/IA/text/HF2628/id/2190544/Iowa-2019-HF2628-Introduced.html,iowa_general_assembly_88_HF2628.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2640,Iowa House Bill 2640,https://legiscan.com/IA/text/HF2640/id/2191647/Iowa-2019-HF2640-Introduced.html,iowa_general_assembly_88_HF2640.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2270,Iowa House Bill 2270,https://legiscan.com/IA/text/HF2270/id/2125199/Iowa-2019-HF2270-Introduced.html,iowa_general_assembly_88_HF2270.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2271,Iowa House Bill 2271,https://legiscan.com/IA/text/HF2271/id/2125356/Iowa-2019-HF2271-Introduced.html,iowa_general_assembly_88_HF2271.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2424,Iowa House Bill 2424,https://legiscan.com/IA/text/HF2424/id/2166429/Iowa-2019-HF2424-Amended.html,iowa_general_assembly_88_HF2424.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2485,Iowa House Bill 2485,https://legiscan.com/IA/text/HF2485/id/2194470/Iowa-2019-HF2485-Enrolled.html,iowa_general_assembly_88_HF2485.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2600,Iowa House Bill 2600,https://legiscan.com/IA/text/HF2600/id/2160502/Iowa-2019-HF2600-Introduced.html,iowa_general_assembly_88_HF2600.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2313,Iowa Senate Bill 2313,https://legiscan.com/IA/text/SF2313/id/2141504/Iowa-2019-SF2313-Introduced.html,iowa_general_assembly_88_SF2313.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2120,Iowa Senate Bill 2120,https://legiscan.com/IA/text/SF2120/id/2170129/Iowa-2019-SF2120-Enrolled.html,iowa_general_assembly_88_SF2120.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2581,Iowa House Bill 2581,https://legiscan.com/IA/text/HF2581/id/2191665/Iowa-2019-HF2581-Enrolled.html,iowa_general_assembly_88_HF2581.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HJR 14,Iowa House Joint Resolution 14,https://legiscan.com/IA/text/HJR14/id/1955168/Iowa-2019-HJR14-Introduced.html,iowa_general_assembly_88_HJR14.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2339,Iowa House Bill 2339,https://legiscan.com/IA/text/HF2339/id/2151172/Iowa-2019-HF2339-Amended.html,iowa_general_assembly_88_HF2339.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2349,Iowa Senate Bill 2349,https://legiscan.com/IA/text/SF2349/id/2169430/Iowa-2019-SF2349-Amended.html,iowa_general_assembly_88_SF2349.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2409,Iowa Senate Bill 2409,https://legiscan.com/IA/text/SF2409/id/2190387/Iowa-2019-SF2409-Introduced.html,iowa_general_assembly_88_SF2409.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2406,Iowa Senate Bill 2406,https://legiscan.com/IA/text/SF2406/id/2166636/Iowa-2019-SF2406-Introduced.html,iowa_general_assembly_88_SF2406.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2442,Iowa House Bill 2442,https://legiscan.com/IA/text/HF2442/id/2141278/Iowa-2019-HF2442-Introduced.html,iowa_general_assembly_88_HF2442.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2411,Iowa Senate Bill 2411,https://legiscan.com/IA/text/SF2411/id/2190495/Iowa-2019-SF2411-Introduced.html,iowa_general_assembly_88_SF2411.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SSB 3200,Iowa Senate Study Bill 3200,https://legiscan.com/IA/text/SSB3200/id/2190399/Iowa-2019-SSB3200-Introduced.html,iowa_general_assembly_88_SSB3200.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2512,Iowa House Bill 2512,https://legiscan.com/IA/text/HF2512/id/2162165/Iowa-2019-HF2512-Enrolled.html,iowa_general_assembly_88_HF2512.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2211,Iowa Senate Bill 2211,https://legiscan.com/IA/text/SF2211/id/2129891/Iowa-2019-SF2211-Introduced.html,iowa_general_assembly_88_SF2211.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2400,Iowa Senate Bill 2400,https://legiscan.com/IA/text/SF2400/id/2193030/Iowa-2019-SF2400-Enrolled.html,iowa_general_assembly_88_SF2400.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2408,Iowa Senate Bill 2408,https://legiscan.com/IA/text/SF2408/id/2173850/Iowa-2019-SF2408-Enrolled.html,iowa_general_assembly_88_SF2408.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SSB 3116,Iowa Senate Study Bill 3116,https://legiscan.com/IA/text/SSB3116/id/2123933/Iowa-2019-SSB3116-Introduced.html,iowa_general_assembly_88_SSB3116.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2275,Iowa Senate Bill 2275,https://legiscan.com/IA/text/SF2275/id/2171377/Iowa-2019-SF2275-Enrolled.html,iowa_general_assembly_88_SF2275.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2403,Iowa Senate Bill 2403,https://legiscan.com/IA/text/SF2403/id/2190791/Iowa-2019-SF2403-Enrolled.html,iowa_general_assembly_88_SF2403.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2368,Iowa Senate Bill 2368,https://legiscan.com/IA/text/SF2368/id/2147822/Iowa-2019-SF2368-Introduced.html,iowa_general_assembly_88_SF2368.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2499,Iowa House Bill 2499,https://legiscan.com/IA/text/HF2499/id/2148310/Iowa-2019-HF2499-Introduced.html,iowa_general_assembly_88_HF2499.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2348,Iowa Senate Bill 2348,https://legiscan.com/IA/text/SF2348/id/2190516/Iowa-2019-SF2348-Enrolled.html,iowa_general_assembly_88_SF2348.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2380,Iowa Senate Bill 2380,https://legiscan.com/IA/text/SF2380/id/2147809/Iowa-2019-SF2380-Introduced.html,iowa_general_assembly_88_SF2380.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2589,Iowa House Bill 2589,https://legiscan.com/IA/text/HF2589/id/2191848/Iowa-2019-HF2589-Enrolled.html,iowa_general_assembly_88_HF2589.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 419,Iowa House Bill 419,https://legiscan.com/IA/text/HF419/id/1915854/Iowa-2019-HF419-Introduced.html,iowa_general_assembly_88_HF419.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2547,Iowa House Bill 2547,https://legiscan.com/IA/text/HF2547/id/2149272/Iowa-2019-HF2547-Introduced.html,iowa_general_assembly_88_HF2547.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2360,Iowa Senate Bill 2360,https://legiscan.com/IA/text/SF2360/id/2194783/Iowa-2019-SF2360-Enrolled.html,iowa_general_assembly_88_SF2360.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2363,Iowa Senate Bill 2363,https://legiscan.com/IA/text/SF2363/id/2144175/Iowa-2019-SF2363-Introduced.html,iowa_general_assembly_88_SF2363.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HJR 2004,Iowa House Joint Resolution 2004,https://legiscan.com/IA/text/HJR2004/id/2138989/Iowa-2019-HJR2004-Introduced.html,iowa_general_assembly_88_HJR2004.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2443,Iowa House Bill 2443,https://legiscan.com/IA/text/HF2443/id/2141197/Iowa-2019-HF2443-Introduced.html,iowa_general_assembly_88_HF2443.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2459,Iowa House Bill 2459,https://legiscan.com/IA/text/HF2459/id/2141184/Iowa-2019-HF2459-Introduced.html,iowa_general_assembly_88_HF2459.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2520,Iowa House Bill 2520,https://legiscan.com/IA/text/HF2520/id/2148097/Iowa-2019-HF2520-Introduced.html,iowa_general_assembly_88_HF2520.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2575,Iowa House Bill 2575,https://legiscan.com/IA/text/HF2575/id/2153842/Iowa-2019-HF2575-Introduced.html,iowa_general_assembly_88_HF2575.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2252,Iowa Senate Bill 2252,https://legiscan.com/IA/text/SF2252/id/2134316/Iowa-2019-SF2252-Introduced.html,iowa_general_assembly_88_SF2252.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2383,Iowa Senate Bill 2383,https://legiscan.com/IA/text/SF2383/id/2147859/Iowa-2019-SF2383-Introduced.html,iowa_general_assembly_88_SF2383.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2527,Iowa House Bill 2527,https://legiscan.com/IA/text/HF2527/id/2168605/Iowa-2019-HF2527-Amended.html,iowa_general_assembly_88_HF2527.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HSB 680,Iowa House Study Bill 680,https://legiscan.com/IA/text/HSB680/id/2132243/Iowa-2019-HSB680-Introduced.html,iowa_general_assembly_88_HSB680.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2351,Iowa House Bill 2351,https://legiscan.com/IA/text/HF2351/id/2132206/Iowa-2019-HF2351-Introduced.html,iowa_general_assembly_88_HF2351.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2463,Iowa House Bill 2463,https://legiscan.com/IA/text/HF2463/id/2141218/Iowa-2019-HF2463-Introduced.html,iowa_general_assembly_88_HF2463.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HSB 551,Iowa House Study Bill 551,https://legiscan.com/IA/text/HSB551/id/2108181/Iowa-2019-HSB551-Introduced.html,iowa_general_assembly_88_HSB551.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HSB 674,Iowa House Study Bill 674,https://legiscan.com/IA/text/HSB674/id/2130899/Iowa-2019-HSB674-Introduced.html,iowa_general_assembly_88_HSB674.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2331,Iowa Senate Bill 2331,https://legiscan.com/IA/text/SF2331/id/2142427/Iowa-2019-SF2331-Introduced.html,iowa_general_assembly_88_SF2331.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2364,Iowa House Bill 2364,https://legiscan.com/IA/text/HF2364/id/2193118/Iowa-2019-HF2364-Enrolled.html,iowa_general_assembly_88_HF2364.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2278,Iowa Senate Bill 2278,https://legiscan.com/IA/text/SF2278/id/2139032/Iowa-2019-SF2278-Introduced.html,iowa_general_assembly_88_SF2278.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SSB 3152,Iowa Senate Study Bill 3152,https://legiscan.com/IA/text/SSB3152/id/2132252/Iowa-2019-SSB3152-Introduced.html,iowa_general_assembly_88_SSB3152.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SSB 3199,Iowa Senate Study Bill 3199,https://legiscan.com/IA/text/SSB3199/id/2168800/Iowa-2019-SSB3199-Introduced.html,iowa_general_assembly_88_SSB3199.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2534,Iowa House Bill 2534,https://legiscan.com/IA/text/HF2534/id/2148581/Iowa-2019-HF2534-Introduced.html,iowa_general_assembly_88_HF2534.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2620,Iowa House Bill 2620,https://legiscan.com/IA/text/HF2620/id/2168036/Iowa-2019-HF2620-Introduced.html,iowa_general_assembly_88_HF2620.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2396,Iowa Senate Bill 2396,https://legiscan.com/IA/text/SF2396/id/2157665/Iowa-2019-SF2396-Introduced.html,iowa_general_assembly_88_SF2396.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2592,Iowa House Bill 2592,https://legiscan.com/IA/text/HF2592/id/2157956/Iowa-2019-HF2592-Introduced.html,iowa_general_assembly_88_HF2592.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2372,Iowa Senate Bill 2372,https://legiscan.com/IA/text/SF2372/id/2147829/Iowa-2019-SF2372-Introduced.html,iowa_general_assembly_88_SF2372.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2393,Iowa Senate Bill 2393,https://legiscan.com/IA/text/SF2393/id/2148561/Iowa-2019-SF2393-Introduced.html,iowa_general_assembly_88_SF2393.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SSB 3198,Iowa Senate Study Bill 3198,https://legiscan.com/IA/text/SSB3198/id/2168755/Iowa-2019-SSB3198-Introduced.html,iowa_general_assembly_88_SSB3198.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HSB 657,Iowa House Study Bill 657,https://legiscan.com/IA/text/HSB657/id/2125993/Iowa-2019-HSB657-Introduced.html,iowa_general_assembly_88_HSB657.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2380,Iowa House Bill 2380,https://legiscan.com/IA/text/HF2380/id/2133751/Iowa-2019-HF2380-Introduced.html,iowa_general_assembly_88_HF2380.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2623,Iowa House Bill 2623,https://legiscan.com/IA/text/HF2623/id/2191839/Iowa-2019-HF2623-Enrolled.html,iowa_general_assembly_88_HF2623.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2240,Iowa Senate Bill 2240,https://legiscan.com/IA/text/SF2240/id/2132364/Iowa-2019-SF2240-Introduced.html,iowa_general_assembly_88_SF2240.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2622,Iowa House Bill 2622,https://legiscan.com/IA/text/HF2622/id/2169524/Iowa-2019-HF2622-Introduced.html,iowa_general_assembly_88_HF2622.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HSB 708,Iowa House Study Bill 708,https://legiscan.com/IA/text/HSB708/id/2160522/Iowa-2019-HSB708-Introduced.html,iowa_general_assembly_88_HSB708.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SF 2399,Iowa Senate Bill 2399,https://legiscan.com/IA/text/SF2399/id/2159645/Iowa-2019-SF2399-Introduced.html,iowa_general_assembly_88_SF2399.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,SJR 2004,Iowa Senate Joint Resolution 2004,https://legiscan.com/IA/text/SJR2004/id/2143521/Iowa-2019-SJR2004-Introduced.html,iowa_general_assembly_88_SJR2004.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2412,Iowa House Bill 2412,https://legiscan.com/IA/text/HF2412/id/2194493/Iowa-2019-HF2412-Enrolled.html,iowa_general_assembly_88_HF2412.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 658,Iowa House Bill 658,https://legiscan.com/IA/text/HF658/id/1952159/Iowa-2019-HF658-Introduced.html,iowa_general_assembly_88_HF658.txt,0.0,0.0,0.0,0.0,0.0
Iowa,88,HF 2377,Iowa House Bill 2377,https://legiscan.com/IA/text/HF2377/id/2134016/Iowa-2019-HF2377-Introduced.html,iowa_general_assembly_88_HF2377.txt,0.0,0.0,0.0,0.0,0.0
