state,year_or_session,bill_code,legiscan_title,download_link,filename,empath_environment,empath_energy,empath_social,empath_governance,empath_immigration
Iowa,85,HSB 686,Iowa House Study Bill 686,https://legiscan.com/IA/text/HSB686/id/1003687/Iowa-2013-HSB686-Introduced.html,iowa_general_assembly_85_HSB686.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2349,Iowa House Bill 2349,https://legiscan.com/IA/text/HF2349/id/964514/Iowa-2013-HF2349-Introduced.html,iowa_general_assembly_85_HF2349.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 463,Iowa House Bill 463,https://legiscan.com/IA/text/HF463/id/775186/Iowa-2013-HF463-Introduced.html,iowa_general_assembly_85_HF463.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2461,Iowa House Bill 2461,https://legiscan.com/IA/text/HF2461/id/1001750/Iowa-2013-HF2461-Introduced.html,iowa_general_assembly_85_HF2461.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2360,Iowa House Bill 2360,https://legiscan.com/IA/text/HF2360/id/966281/Iowa-2013-HF2360-Introduced.html,iowa_general_assembly_85_HF2360.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2324,Iowa Senate Bill 2324,https://legiscan.com/IA/text/SF2324/id/969917/Iowa-2013-SF2324-Introduced.html,iowa_general_assembly_85_SF2324.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2462,Iowa House Bill 2462,https://legiscan.com/IA/text/HF2462/id/1006072/Iowa-2013-HF2462-Amended.html,iowa_general_assembly_85_HF2462.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HSB 675,Iowa House Study Bill 675,https://legiscan.com/IA/text/HSB675/id/990824/Iowa-2013-HSB675-Introduced.html,iowa_general_assembly_85_HSB675.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HSB 687,Iowa House Study Bill 687,https://legiscan.com/IA/text/HSB687/id/1003718/Iowa-2013-HSB687-Introduced.html,iowa_general_assembly_85_HSB687.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HSB 685,Iowa House Study Bill 685,https://legiscan.com/IA/text/HSB685/id/1003038/Iowa-2013-HSB685-Introduced.html,iowa_general_assembly_85_HSB685.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HR 118,Iowa House Resolution 118,https://legiscan.com/IA/text/HR118/id/988024/Iowa-2013-HR118-Introduced.html,iowa_general_assembly_85_HR118.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2110,Iowa Senate Bill 2110,https://legiscan.com/IA/text/SF2110/id/948984/Iowa-2013-SF2110-Introduced.html,iowa_general_assembly_85_SF2110.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SSB 3215,Iowa Senate Study Bill 3215,https://legiscan.com/IA/text/SSB3215/id/1002799/Iowa-2013-SSB3215-Introduced.html,iowa_general_assembly_85_SSB3215.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SSB 3213,Iowa Senate Study Bill 3213,https://legiscan.com/IA/text/SSB3213/id/998725/Iowa-2013-SSB3213-Introduced.html,iowa_general_assembly_85_SSB3213.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SSB 3214,Iowa Senate Study Bill 3214,https://legiscan.com/IA/text/SSB3214/id/1000459/Iowa-2013-SSB3214-Introduced.html,iowa_general_assembly_85_SSB3214.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2331,Iowa Senate Bill 2331,https://legiscan.com/IA/text/SF2331/id/980523/Iowa-2013-SF2331-Introduced.html,iowa_general_assembly_85_SF2331.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2417,Iowa House Bill 2417,https://legiscan.com/IA/text/HF2417/id/980844/Iowa-2013-HF2417-Amended.html,iowa_general_assembly_85_HF2417.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HR 123,Iowa House Resolution 123,https://legiscan.com/IA/text/HR123/id/1003708/Iowa-2013-HR123-Introduced.html,iowa_general_assembly_85_HR123.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2448,Iowa House Bill 2448,https://legiscan.com/IA/text/HF2448/id/1017051/Iowa-2013-HF2448-Enrolled.html,iowa_general_assembly_85_HF2448.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SSB 1173,Iowa Senate Study Bill 1173,https://legiscan.com/IA/text/SSB1173/id/736118/Iowa-2013-SSB1173-Introduced.html,iowa_general_assembly_85_SSB1173.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HSB 682,Iowa House Study Bill 682,https://legiscan.com/IA/text/HSB682/id/995593/Iowa-2013-HSB682-Introduced.html,iowa_general_assembly_85_HSB682.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2446,Iowa House Bill 2446,https://legiscan.com/IA/text/HF2446/id/1014888/Iowa-2013-HF2446-Enrolled.html,iowa_general_assembly_85_HF2446.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HSB 684,Iowa House Study Bill 684,https://legiscan.com/IA/text/HSB684/id/1001841/Iowa-2013-HSB684-Introduced.html,iowa_general_assembly_85_HSB684.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2274,Iowa House Bill 2274,https://legiscan.com/IA/text/HF2274/id/1000453/Iowa-2013-HF2274-Enrolled.html,iowa_general_assembly_85_HF2274.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2289,Iowa House Bill 2289,https://legiscan.com/IA/text/HF2289/id/1015614/Iowa-2013-HF2289-Enrolled.html,iowa_general_assembly_85_HF2289.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2299,Iowa Senate Bill 2299,https://legiscan.com/IA/text/SF2299/id/985578/Iowa-2013-SF2299-Amended.html,iowa_general_assembly_85_SF2299.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SSB 3211,Iowa Senate Study Bill 3211,https://legiscan.com/IA/text/SSB3211/id/997728/Iowa-2013-SSB3211-Introduced.html,iowa_general_assembly_85_SSB3211.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HSB 677,Iowa House Study Bill 677,https://legiscan.com/IA/text/HSB677/id/992553/Iowa-2013-HSB677-Introduced.html,iowa_general_assembly_85_HSB677.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2270,Iowa Senate Bill 2270,https://legiscan.com/IA/text/SF2270/id/968633/Iowa-2013-SF2270-Introduced.html,iowa_general_assembly_85_SF2270.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SSB 3207,Iowa Senate Study Bill 3207,https://legiscan.com/IA/text/SSB3207/id/984390/Iowa-2013-SSB3207-Introduced.html,iowa_general_assembly_85_SSB3207.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2196,Iowa Senate Bill 2196,https://legiscan.com/IA/text/SF2196/id/1043935/Iowa-2013-SF2196-Chaptered.html,,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2109,Iowa House Bill 2109,https://legiscan.com/IA/text/HF2109/id/1043894/Iowa-2013-HF2109-Chaptered.html,,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2329,Iowa House Bill 2329,https://legiscan.com/IA/text/HF2329/id/963327/Iowa-2013-HF2329-Introduced.html,iowa_general_assembly_85_HF2329.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2388,Iowa House Bill 2388,https://legiscan.com/IA/text/HF2388/id/1004146/Iowa-2013-HF2388-Enrolled.html,iowa_general_assembly_85_HF2388.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2409,Iowa House Bill 2409,https://legiscan.com/IA/text/HF2409/id/970040/Iowa-2013-HF2409-Introduced.html,iowa_general_assembly_85_HF2409.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2261,Iowa Senate Bill 2261,https://legiscan.com/IA/text/SF2261/id/968500/Iowa-2013-SF2261-Introduced.html,iowa_general_assembly_85_SF2261.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2271,Iowa Senate Bill 2271,https://legiscan.com/IA/text/SF2271/id/998117/Iowa-2013-SF2271-Enrolled.html,iowa_general_assembly_85_SF2271.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2319,Iowa Senate Bill 2319,https://legiscan.com/IA/text/SF2319/id/1005238/Iowa-2013-SF2319-Enrolled.html,iowa_general_assembly_85_SF2319.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2238,Iowa Senate Bill 2238,https://legiscan.com/IA/text/SF2238/id/963490/Iowa-2013-SF2238-Introduced.html,iowa_general_assembly_85_SF2238.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2280,Iowa Senate Bill 2280,https://legiscan.com/IA/text/SF2280/id/968361/Iowa-2013-SF2280-Introduced.html,iowa_general_assembly_85_SF2280.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2320,Iowa Senate Bill 2320,https://legiscan.com/IA/text/SF2320/id/999860/Iowa-2013-SF2320-Enrolled.html,iowa_general_assembly_85_SF2320.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2389,Iowa House Bill 2389,https://legiscan.com/IA/text/HF2389/id/1042910/Iowa-2013-HF2389-Chaptered.html,,0.0,0.0,0.0,0.0,0.0
Iowa,85,SSB 3210,Iowa Senate Study Bill 3210,https://legiscan.com/IA/text/SSB3210/id/990718/Iowa-2013-SSB3210-Introduced.html,iowa_general_assembly_85_SSB3210.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HSB 514,Iowa House Study Bill 514,https://legiscan.com/IA/text/HSB514/id/918689/Iowa-2013-HSB514-Introduced.html,iowa_general_assembly_85_HSB514.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2195,Iowa Senate Bill 2195,https://legiscan.com/IA/text/SF2195/id/1011220/Iowa-2013-SF2195-Enrolled.html,iowa_general_assembly_85_SF2195.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 303,Iowa Senate Bill 303,https://legiscan.com/IA/text/SF303/id/1019956/Iowa-2013-SF303-Enrolled.html,iowa_general_assembly_85_SF303.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2317,Iowa Senate Bill 2317,https://legiscan.com/IA/text/SF2317/id/968508/Iowa-2013-SF2317-Introduced.html,iowa_general_assembly_85_SF2317.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2272,Iowa Senate Bill 2272,https://legiscan.com/IA/text/SF2272/id/968587/Iowa-2013-SF2272-Introduced.html,iowa_general_assembly_85_SF2272.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2443,Iowa House Bill 2443,https://legiscan.com/IA/text/HF2443/id/986828/Iowa-2013-HF2443-Introduced.html,iowa_general_assembly_85_HF2443.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2457,Iowa House Bill 2457,https://legiscan.com/IA/text/HF2457/id/995786/Iowa-2013-HF2457-Introduced.html,iowa_general_assembly_85_HF2457.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HSB 679,Iowa House Study Bill 679,https://legiscan.com/IA/text/HSB679/id/994611/Iowa-2013-HSB679-Introduced.html,iowa_general_assembly_85_HSB679.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2339,Iowa House Bill 2339,https://legiscan.com/IA/text/HF2339/id/963299/Iowa-2013-HF2339-Introduced.html,iowa_general_assembly_85_HF2339.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HSB 683,Iowa House Study Bill 683,https://legiscan.com/IA/text/HSB683/id/997793/Iowa-2013-HSB683-Introduced.html,iowa_general_assembly_85_HSB683.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SSB 3212,Iowa Senate Study Bill 3212,https://legiscan.com/IA/text/SSB3212/id/997764/Iowa-2013-SSB3212-Introduced.html,iowa_general_assembly_85_SSB3212.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2455,Iowa House Bill 2455,https://legiscan.com/IA/text/HF2455/id/995751/Iowa-2013-HF2455-Introduced.html,iowa_general_assembly_85_HF2455.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2339,Iowa Senate Bill 2339,https://legiscan.com/IA/text/SF2339/id/1005721/Iowa-2013-SF2339-Enrolled.html,iowa_general_assembly_85_SF2339.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2361,Iowa House Bill 2361,https://legiscan.com/IA/text/HF2361/id/998359/Iowa-2013-HF2361-Amended.html,iowa_general_assembly_85_HF2361.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HSB 661,Iowa House Study Bill 661,https://legiscan.com/IA/text/HSB661/id/962898/Iowa-2013-HSB661-Introduced.html,iowa_general_assembly_85_HSB661.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HSB 680,Iowa House Study Bill 680,https://legiscan.com/IA/text/HSB680/id/995573/Iowa-2013-HSB680-Introduced.html,iowa_general_assembly_85_HSB680.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2138,Iowa Senate Bill 2138,https://legiscan.com/IA/text/SF2138/id/954175/Iowa-2013-SF2138-Introduced.html,iowa_general_assembly_85_SF2138.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,SF 2329,Iowa Senate Bill 2329,https://legiscan.com/IA/text/SF2329/id/973711/Iowa-2013-SF2329-Introduced.html,iowa_general_assembly_85_SF2329.txt,0.0,0.0,0.0,0.0,0.0
Iowa,85,HF 2344,Iowa House Bill 2344,https://legiscan.com/IA/text/HF2344/id/996169/Iowa-2013-HF2344-Enrolled.html,iowa_general_assembly_85_HF2344.txt,0.0,0.0,0.0,0.0,0.0
